method,episode_index,repeat_index,dataset_index,schedule_phase,task_bucket,oracle_action,final_action,raw_terminal_penalty,legacy_raw_terminal_penalty,raw_reasoning_cost_component,raw_mode_mismatch_cost_component,raw_total_cost,clear_success_proxy,auxiliary_success_proxy,strict_clean_success,required_modes,actual_modes,majority_pair,mismatch_bucket,selected_shared_path,selected_unshared_path,original_task_id
epsilon_exp3,72,7,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.55923,1.5,3.62153,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
epsilon_exp3,73,7,35,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.72799,0.0,3.80269,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,74,7,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.72337,0.0,3.8021700000000003,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
epsilon_exp3,75,7,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,3.9389,0.0,14.0137,False,True,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,76,7,9,target_post_switch,target_favoring,repair_subset,repair_subset,12.0,3.0,4.02618,1.5,16.09758,False,False,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
epsilon_exp3,77,7,10,target_post_switch,target_favoring,repair_subset,transfer,23.5,19.5,4.64972,2.0,28.221420000000002,False,False,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
epsilon_exp3,78,7,13,target_post_switch,target_favoring,repair_subset,repair_subset,14.0,5.0,6.041255,5.0,20.100254999999997,False,False,False,fast/deep/deep/deep/deep,deep/fast/fast/fast/deep,mostly_fast_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
epsilon_exp3,79,7,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.56958,0.0,3.6571800000000003,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,False,True,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,80,8,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,5.491695,4.5,5.548295,True,True,True,fast/deep/deep/deep/deep,fast/deep/fast/fast/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,81,8,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.07531,0.0,3.15071,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
epsilon_exp3,82,8,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.4839,0.0,3.5593000000000004,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
epsilon_exp3,83,8,35,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.67149,1.5,3.74349,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,84,8,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.560505,1.5,4.628105,True,True,True,fast/deep/deep/deep/deep,fast/deep/fast/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,True,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
epsilon_exp3,85,8,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,3.63944,0.0,13.71414,False,True,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,86,8,9,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,4.18243,0.0,10.25723,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
epsilon_exp3,87,8,10,target_post_switch,target_favoring,repair_subset,repair_subset,12.0,3.0,5.14428,3.5,17.208280000000002,False,False,False,fast/deep/deep/deep/deep,deep/fast/fast/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
epsilon_exp3,88,8,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,6.07463,3.0,12.15083,True,False,False,fast/deep/deep/deep/deep,fast/deep/fast/fast/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,True,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
epsilon_exp3,89,8,16,target_post_switch,target_favoring,repair_all,transfer,22.5,18.5,4.47705,1.5,27.051450000000003,False,True,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,90,9,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.08553,0.0,3.16023,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,91,9,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.50306,1.5,3.57326,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
epsilon_exp3,92,9,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.79718,2.0,3.86728,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
epsilon_exp3,93,9,35,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.67458,0.0,3.7499800000000003,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,94,9,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.1041,0.0,4.1788,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
epsilon_exp3,95,9,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,3.64287,0.0,13.72117,False,True,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,96,9,9,target_post_switch,target_favoring,repair_subset,repair_subset,15.0,11.0,6.21859,0.0,21.29329,False,True,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
epsilon_exp3,97,9,10,target_post_switch,target_favoring,repair_subset,transfer,23.5,19.5,4.445145,3.0,28.016145,False,False,False,fast/deep/deep/deep/deep,fast/fast/fast/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
epsilon_exp3,98,9,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,3.77132,0.0,9.84672,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
epsilon_exp3,99,9,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.20301,0.0,4.27731,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
