method,episode_index,episode_1based,phase,schedule_phase,repeat_index,position_in_cycle,dataset_index,original_task_id,expected_terminal_action,oracle_action,final_action,terminal_cost,reasoning_cost,total_cost,exact_match,subset_mismatch,policy_violation_count,actual_modes,required_modes,actual_fast_count,actual_deep_count,required_fast_count,required_deep_count,actual_majority,required_majority,majority_pair,mismatch_bucket,post_switch_probability_freeze_active,post_switch_probability_freeze_mode,root_child_id,root_selection_mode,leaf_type,selected_shared_path,selected_unshared_path,clear_execution_success,assistant_side_required,assistant_side_tool_calls,assistant_execution_status,assistant_execution_success
epsilon_exp3,81,82,post_switch,target_post_switch,8,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,repair_all,0.0,4.122745,4.196945,True,False,0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,True,False,0,not_required,
epsilon_exp3,82,83,post_switch,target_post_switch,8,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,transfer,18.5,5.277775,23.851675,False,True,1,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,83,84,post_switch,target_post_switch,8,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,transfer,20.5,4.94292,25.52042,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,84,85,post_switch,target_post_switch,8,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.40589,5.48489,False,True,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,85,86,post_switch,target_post_switch,8,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,2.0,5.024605,7.099805,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,86,87,post_switch,target_post_switch,8,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,13.0,5.195635,18.261735,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,87,88,post_switch,target_post_switch,8,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.796565,16.870665,False,True,0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,88,89,post_switch,target_post_switch,8,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,18.5,4.90674,23.47184,False,True,1,fast/deep/fast/fast/fast,fast/deep/deep/deep/deep,4,1,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,89,90,post_switch,target_post_switch,8,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,repair_subset,15.0,5.41294,20.48704,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,90,91,post_switch,target_post_switch,9,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,2.0,4.842705,6.917904999999999,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,91,92,post_switch,target_post_switch,9,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,transfer,18.5,5.797315,24.368715,False,True,0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,92,93,post_switch,target_post_switch,9,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,transfer,18.5,5.5722,24.1494,False,True,1,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,93,94,post_switch,target_post_switch,9,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,2.0,5.12,7.1972000000000005,True,False,1,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,94,95,post_switch,target_post_switch,9,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.759355,5.835355,False,True,0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,95,96,post_switch,target_post_switch,9,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,transfer,19.5,4.595195,24.161295,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,96,97,post_switch,target_post_switch,9,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,14.0,5.11332,19.189320000000002,False,True,1,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,97,98,post_switch,target_post_switch,9,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_all,0.0,5.68988,5.755179999999999,True,False,0,deep/fast/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,True,False,0,not_required,
epsilon_exp3,98,99,post_switch,target_post_switch,9,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,2.0,5.0133,7.0891,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,99,100,post_switch,target_post_switch,9,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,repair_subset,2.0,5.010665,7.089665,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,0,1,pre_switch,trap_pre_switch,0,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,4.89768,6.46438,False,True,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,1,2,pre_switch,trap_pre_switch,0,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],repair_all,repair_all,repair_all,0.0,4.222385,4.287685,True,False,0,deep/fast/deep/deep/fast,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,risky_exploit,shared,True,False,True,False,0,not_required,
risky_ps_linear,2,3,pre_switch,trap_pre_switch,0,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,3.958705,4.033705,True,False,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n5__from__root__c05,risky_exploit,shared,True,False,True,False,0,not_required,
risky_ps_linear,3,4,pre_switch,trap_pre_switch,0,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],repair_subset,repair_subset,repair_subset,8.5,4.637075,13.212875,False,True,1,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,risky_exploit,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,4,5,pre_switch,trap_pre_switch,0,4,36,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,1.5,4.29749,5.861689999999999,False,True,0,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,5,6,pre_switch,trap_pre_switch,0,5,18,[mms_issue]bad_network_preference[PERSONA:None],repair_all,repair_all,repair_all,1.5,4.381885,5.957084999999999,False,True,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,6,7,pre_switch,trap_pre_switch,0,6,24,[mms_issue]bad_network_preference|break_app_storage_permission[PERSONA:None],repair_all,repair_all,repair_all,1.5,3.6951,5.2583,False,True,0,deep/fast/deep/fast/fast,fast/fast/fast/fast/fast,3,2,5,0,mostly_fast,mostly_fast,mostly_fast_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,7,8,pre_switch,trap_pre_switch,0,7,23,[mms_issue]bad_wifi_calling[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,7.02214,7.0822400000000005,True,False,0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,2,5,0,mostly_fast,mostly_fast,mostly_fast_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,risky_exploit,shared,True,False,True,False,0,not_required,
risky_ps_linear,8,9,pre_switch,trap_pre_switch,0,8,61,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,4.67098,4.74358,True,False,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,risky_exploit,unshared,False,True,True,False,0,not_required,
risky_ps_linear,9,10,pre_switch,trap_pre_switch,0,9,0,[mms_issue]break_app_both_permissions[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,4.7856,6.3587,False,True,0,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,risky_exploit,unshared,False,True,False,False,0,not_required,
risky_ps_linear,10,11,pre_switch,trap_pre_switch,1,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,5.48871,7.05561,False,True,0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,11,12,pre_switch,trap_pre_switch,1,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],repair_all,repair_all,repair_all,0.0,4.68523,4.759329999999999,True,False,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n4__from__root__c04,risky_exploit,shared,True,False,True,False,0,not_required,
risky_ps_linear,12,13,pre_switch,trap_pre_switch,1,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,5.267,5.343,True,False,0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,5,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,risky_exploit,shared,True,False,True,False,0,not_required,
risky_ps_linear,13,14,pre_switch,trap_pre_switch,1,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],repair_subset,repair_subset,repair_subset,7.5,4.177895,11.746195,False,True,1,fast/deep/fast/fast/deep,fast/fast/fast/fast/fast,3,2,5,0,mostly_fast,mostly_fast,mostly_fast_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n5__from__root__c05,risky_exploit,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
risky_ps_linear,14,15,pre_switch,trap_pre_switch,1,4,36,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,1.5,3.971495,5.537595,False,True,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,15,16,pre_switch,trap_pre_switch,1,5,18,[mms_issue]bad_network_preference[PERSONA:None],repair_all,repair_all,repair_all,1.5,4.133485,5.712485,False,True,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,16,17,pre_switch,trap_pre_switch,1,6,24,[mms_issue]bad_network_preference|break_app_storage_permission[PERSONA:None],repair_all,repair_all,repair_all,1.5,4.34674,5.924239999999999,False,True,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,17,18,pre_switch,trap_pre_switch,1,7,23,[mms_issue]bad_wifi_calling[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,9.233445,9.312945,True,False,0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n5__from__root__c05,risky_exploit,shared,True,False,True,False,0,not_required,
risky_ps_linear,18,19,pre_switch,trap_pre_switch,1,8,61,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,12.63557,12.70767,True,False,0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,risky_exploit,shared,True,False,True,False,0,not_required,
risky_ps_linear,19,20,pre_switch,trap_pre_switch,1,9,0,[mms_issue]break_app_both_permissions[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,5.487915,7.063915,False,True,0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,5,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,20,21,pre_switch,trap_pre_switch,2,0,19,[mms_issue]airplane_mode_on|bad_network_preference|break_app_sms_permission[PERSONA:Hard],repair_all,repair_all,repair_all,1.5,4.91056,6.48306,False,True,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n5__from__root__c05,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,21,22,pre_switch,trap_pre_switch,2,1,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],repair_all,repair_all,repair_all,0.0,4.564515,4.631715,True,False,0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,4,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n2__from__root__c02,risky_exploit,shared,True,False,True,False,0,not_required,
risky_ps_linear,22,23,pre_switch,trap_pre_switch,2,2,7,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,0.0,3.973425,4.040525000000001,True,False,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,risky_uniform,shared,True,False,True,False,0,not_required,
risky_ps_linear,23,24,pre_switch,trap_pre_switch,2,3,25,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],repair_subset,repair_subset,repair_all,5.0,5.545185,10.622685,False,True,0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,5,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n3__from__root__c03,risky_exploit,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
risky_ps_linear,24,25,pre_switch,trap_pre_switch,2,4,36,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],repair_all,repair_all,repair_all,1.5,4.641945,6.213744999999999,False,True,0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,3,5,0,mostly_deep,mostly_fast,mostly_deep_path__mostly_fast_task,deep_on_fast_required,False,,stage1_n1__from__root__c01,risky_exploit,shared,True,False,False,False,0,not_required,
risky_ps_linear,25,26,post_switch,target_post_switch,2,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,2.0,4.92983,7.007429999999999,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,26,27,post_switch,target_post_switch,2,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,2.0,5.2992,7.367,True,False,1,fast/deep/deep/deep/fast,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,27,28,post_switch,target_post_switch,2,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.916585,16.985685,False,True,0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
risky_ps_linear,28,29,post_switch,target_post_switch,2,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,19.5,4.848445,24.413245000000003,False,True,1,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,29,30,post_switch,target_post_switch,2,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,transfer,20.5,4.96247,25.53387,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
